run_id,group,architecture,attack,target_uav,run_epoch,post_fix,duration_sec,errored,valid,exclusion_reason,detected,mttd_s,isolation_success,time_to_isolation_s,mttr_functional_s,degradation_stopped,total_response_time_s,mission_degradation_m,stabilisation_level_m,residual_mission_func,baseline_track_error_m,phase_excess_m,phase_peak_m,phase_baseline_m,geometry_excess_m,geometry_peak_m,geometry_baseline_m,legacy_coordination_loss,legacy_coordination_restored,belief_peak_horiz_m,ratio_peak,ratio_n_above,ratio_maxcons_post,ratio_maxcons_full,ratio_maxcons_post_fleet,ratio_maxcons_full_fleet,ratio_first_cross_s,mesh_pub_msgs,mesh_pub_bytes,mesh_del_msgs,mesh_drop_msgs,fp_events_clean,fp_detectors,fp_gps,fp_heartbeat,fp_cross_check
A_none_r3_1785493149,base_pass4,A,none,uav_0,1785493149,True,157.2070848941803,False,True,,,,,,,,,,,1.0,,0.0,3.290570133057372,3.32379579253697,0.13762158100205335,1.8812050027770422,1.7435834217749888,0.0,1.0,1.0159,0.0449,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r4_1785493370,base_pass4,A,none,uav_0,1785493370,True,156.70541858673096,False,True,,,,,,,,,,,1.0,,2.418611760511908,12.944910426007823,10.526298665495915,12.321318326192214,22.701673902077786,10.380355575885572,0.0,1.0,1.0382,0.0757,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r5_1785493592,base_pass4,A,none,uav_0,1785493592,True,156.70497059822083,False,True,,,,,,,,,,,1.0,,0.0,3.7066086443134623,3.8239551658815003,0.0,2.1571696082429157,2.175867483689016,0.0,1.0,1.1125,0.055,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r1_1785493813,base_pass4,B,none,uav_0,1785493813,True,157.19724249839783,False,True,,,,,,,,,,,1.0,,0.2937054671778583,2.797375232789591,2.5036697656117326,0.0,1.9696553085555943,2.024080930576408,0.0,1.0,0.9591,0.0357,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r2_1785494035,base_pass4,B,none,uav_0,1785494035,True,156.71877264976501,False,True,,,,,,,,,,,1.0,,0.025309502343787926,3.1727149634451735,3.1474054611013855,0.0,1.8204032850946519,1.8268219576131473,0.0,1.0,0.9699,0.0465,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r3_1785494256,base_pass4,B,none,uav_0,1785494256,True,156.7114679813385,False,True,,,,,,,,,,,1.0,,0.0,2.9774426806624206,3.002592209750901,0.005499526844341851,2.0002470637320293,1.9947475368876875,0.0,1.0,1.0488,0.0582,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r4_1785494478,base_pass4,B,none,uav_0,1785494478,True,157.22428250312805,False,True,,,,,,,,,,,1.0,,28.331909937101386,31.864431507193785,3.532521570092399,36.7199117085102,39.245231292426766,2.5253195839165654,0.33333333333333337,1.0,1.073,0.0593,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r5_1785494699,base_pass4,B,none,uav_0,1785494699,True,156.69718551635742,False,True,,,,,,,,,,,1.0,,0.18039921502059997,14.679915277645307,14.499516062624707,0.0,9.141273762185298,22.0159563583661,0.0,1.0,4.1564,0.5432,0,0,0,0,0,,0,0,0,0,0,,0,0,0
C_none_r1_1785494921,base_pass4,C,none,uav_0,1785494921,True,156.68601846694946,False,True,,,,,,,,,,,1.0,,15.209422490041163,19.676783168560007,4.467360678518844,19.685842284327833,24.08997242731761,4.404130142989774,0.0,1.0,1.1168,0.0314,0,0,0,0,0,,465,123727,930,0,0,,0,0,0
C_none_r2_1785495143,base_pass4,C,none,uav_0,1785495143,True,157.21153140068054,False,True,,,,,,,,,,,1.0,,1.670331153515292,5.417175531015118,3.7468443774998264,0.125751318197584,3.0155985947527437,2.8898472765551597,0.0,1.0,0.9848,0.0302,0,0,0,0,0,,468,124516,936,0,0,,0,0,0
C_none_r3_1785495366,base_pass4,C,none,uav_0,1785495366,True,156.71526837348938,False,True,,,,,,,,,,,1.0,,0.7449947537726302,3.819562415000007,3.074567661227377,0.012789503005335101,1.8958215312256739,1.8830320282203388,0.0,1.0,0.9307,0.0342,0,0,0,0,0,,465,123703,930,0,0,,0,0,0
C_none_r4_1785495588,base_pass4,C,none,uav_0,1785495588,True,157.7102267742157,False,True,,,,,,,,,,,1.0,,0.0,4.041667299302958,4.043169591560144,2.2809944735540366,7.535635714129038,5.254641240575001,0.0,1.0,1.0987,0.039,0,0,0,0,0,,468,124532,936,0,0,,0,0,0
C_none_r5_1785495812,base_pass4,C,none,uav_0,1785495812,True,157.22082567214966,False,True,,,,,,,,,,,1.0,,0.0,3.669801454392939,3.6858690140534236,0.14731883092027864,2.0964064161678,1.9490875852475216,0.0,1.0,0.9762,0.0416,0,0,0,0,0,,468,124522,936,0,0,,0,0,0
A_none_r1_1785496337,base_pass5,A,none,uav_0,1785496337,True,157.20334577560425,False,True,,,,,,,,,,,1.0,,18.530297310021467,23.47438496349571,4.9440876534742415,20.434711735969124,25.148123351840773,4.7134116158716495,0.0,1.0,0.9893,0.0287,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r2_1785496559,base_pass5,A,none,uav_0,1785496559,True,157.23316431045532,False,True,,,,,,,,,,,1.0,,0.0,2.4782248147543555,3.0058751652358353,0.1365040473982475,1.6918223383289415,1.555318290930694,0.0,1.0,0.8975,0.0645,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r3_1785496781,base_pass5,A,none,uav_0,1785496781,True,157.21887183189392,False,True,,,,,,,,,,,1.0,,0.0,5.433833854839918,13.78299480203799,0.0,8.511222352694135,11.164121552451128,0.0,1.0,4.252,0.8112,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r4_1785497002,base_pass5,A,none,uav_0,1785497002,True,155.7115261554718,False,True,,,,,,,,,,,1.0,,0.0,3.1119451035011707,3.2236386790591496,0.03803525841550526,2.1200629997008673,2.082027741285362,0.0,1.0,0.9636,0.0371,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r5_1785497223,base_pass5,A,none,uav_0,1785497223,True,157.1753466129303,False,True,,,,,,,,,,,1.0,,0.0,22.837809882503507,23.177754033791103,4.980149531068106,18.54650755726185,13.566358026193745,0.0,1.0,1.0537,0.0439,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r1_1785497444,base_pass5,B,none,uav_0,1785497444,True,155.6919732093811,False,True,,,,,,,,,,,1.0,,0.4267946134815759,4.4184172612517045,3.9916226477701287,0.0,2.7227441580034593,2.749547339251982,0.0,1.0,1.0076,0.05,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r2_1785497665,base_pass5,B,none,uav_0,1785497665,True,156.2301378250122,False,True,,,,,,,,,,,1.0,,0.45252779731936243,17.338458096963507,16.885930299644144,0.0,11.794297283153707,16.6304650443373,0.0,1.0,1.0953,0.0551,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r3_1785497885,base_pass5,B,none,uav_0,1785497885,True,155.68911385536194,False,True,,,,,,,,,,,1.0,,0.37767089121652475,4.0061594418614845,3.62848855064496,0.24573043631432423,2.8083936354405425,2.5626631991262183,0.0,1.0,1.078,0.0468,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r4_1785498106,base_pass5,B,none,uav_0,1785498106,True,157.20247745513916,False,True,,,,,,,,,,,1.0,,0.1613567838522556,2.8983524088187664,2.736995624966511,0.0,1.898924223418138,2.0449284935155188,0.0,1.0,0.9935,0.0402,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r5_1785498327,base_pass5,B,none,uav_0,1785498327,True,156.70134472846985,False,True,,,,,,,,,,,1.0,,0.0,3.6407401879175723,3.9623268300389327,0.03979343850622996,2.4025696909075434,2.3627762524013134,0.0,1.0,1.0637,0.0503,0,0,0,0,0,,0,0,0,0,0,,0,0,0
C_none_r1_1785498549,base_pass5,C,none,uav_0,1785498549,True,157.1850221157074,False,True,,,,,,,,,,,1.0,,0.0,2.9139444445412437,3.173007770666544,0.015372144122142606,2.0045053212445914,1.9891331771224487,0.0,1.0,1.0207,0.0254,0,0,0,0,0,,468,124501,936,0,0,,0,0,0
C_none_r2_1785498771,base_pass5,C,none,uav_0,1785498771,True,157.69620013237,False,True,,,,,,,,,,,1.0,,0.0,3.035835666432831,3.3814142766884174,0.4524785392604511,2.275074010469426,1.8225954712089747,0.0,1.0,1.1559,0.0352,0,0,0,0,0,,468,124488,936,0,0,,0,0,0
C_none_r3_1785498995,base_pass5,C,none,uav_0,1785498995,True,156.70343804359436,False,True,,,,,,,,,,,1.0,,0.19093520775578554,3.4854666785403197,3.294531470784534,0.0,1.950638296840122,2.3916132543295934,0.0,1.0,0.9637,0.0473,0,0,0,0,0,,465,123664,930,0,0,,0,0,0
C_none_r4_1785499217,base_pass5,C,none,uav_0,1785499217,True,156.69913744926453,False,True,,,,,,,,,,,1.0,,0.46575194256689656,2.7736520070945403,2.3079000645276437,0.26709730836689927,1.6140385910123907,1.3469412826454914,0.0,1.0,0.9386,0.0366,0,0,0,0,0,,465,123711,930,0,0,,0,0,0
C_none_r5_1785499439,base_pass5,C,none,uav_0,1785499439,True,158.2015507221222,False,True,,,,,,,,,,,1.0,,0.11606195378547568,4.328345410584916,4.21228345679944,0.0,1.9733345355795977,2.058543674248197,0.0,1.0,1.0239,0.0321,0,0,0,0,0,,468,124538,936,0,0,,0,0,0
A_none_r1_1785499965,base_pass6,A,none,uav_0,1785499965,True,157.19643354415894,False,True,,,,,,,,,,,1.0,,0.0,24.87725038253484,25.32367475402563,0.36535959017095365,3.228511718523883,2.8631521283529295,0.0,1.0,0.9911,0.035,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r2_1785500187,base_pass6,A,none,uav_0,1785500187,True,156.70839428901672,False,True,,,,,,,,,,,1.0,,0.12831383239600314,2.536611533609573,2.40829770121357,0.0,2.17545191886663,2.2880048100442147,0.0,1.0,1.0283,0.0404,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r3_1785500408,base_pass6,A,none,uav_0,1785500408,True,157.1933970451355,False,True,,,,,,,,,,,1.0,,0.0,22.197678891079477,22.950394540503453,0.1874257278121476,7.11370836218213,6.926282634369983,0.0,1.0,0.944,0.0344,0,0,0,0,1,,0,0,0,0,0,,0,0,0
A_none_r4_1785500630,base_pass6,A,none,uav_0,1785500630,True,157.21950483322144,False,True,,,,,,,,,,,1.0,,0.6098514496212033,3.7745736269188797,3.1647221772976764,0.003390913462772538,2.1143090755244947,2.110918162061722,0.0,1.0,1.1335,0.0365,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r5_1785500852,base_pass6,A,none,uav_0,1785500852,True,157.2125322818756,False,True,,,,,,,,,,,1.0,,0.47177977753850087,23.91759847256975,23.44581869503125,0.0,6.142413517823215,6.234107731481359,0.0,1.0,1.0627,0.0379,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r1_1785501074,base_pass6,B,none,uav_0,1785501074,True,155.71628284454346,False,True,,,,,,,,,,,1.0,,0.3435884656727808,4.174249608153104,3.8306611424803236,0.015553341363043982,1.9766807611492485,1.9611274197862045,0.0,1.0,0.9644,0.0346,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r2_1785501294,base_pass6,B,none,uav_0,1785501294,True,156.70909094810486,False,True,,,,,,,,,,,1.0,,0.21974632176159048,3.534052374374994,3.3143060526134036,0.0,2.1107766916822586,2.1490066331387645,0.0,1.0,1.0656,0.0415,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r3_1785501516,base_pass6,B,none,uav_0,1785501516,True,156.2413341999054,False,True,,,,,,,,,,,1.0,,0.0,3.8305894269485634,3.8538304940449564,0.0033149338051030597,2.8344673822501507,2.8311524484450477,0.0,1.0,0.9812,0.0317,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r4_1785501736,base_pass6,B,none,uav_0,1785501736,True,156.66749334335327,False,True,,,,,,,,,,,1.0,,2.4736204824182266,13.775426251155352,11.301805768737125,1.871973659036108,21.270740255247755,19.398766596211647,0.0,1.0,0.982,0.0606,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r5_1785501957,base_pass6,B,none,uav_0,1785501957,True,157.20222282409668,False,True,,,,,,,,,,,1.0,,0.14911744306471064,2.769349952733876,2.620232509669165,0.0,1.7312989110729515,1.786201933619964,0.0,1.0,0.9097,0.0322,0,0,0,0,0,,0,0,0,0,0,,0,0,0
C_none_r1_1785502179,base_pass6,C,none,uav_0,1785502179,True,158.19099402427673,False,True,,,,,,,,,,,1.0,,0.0,3.675158531859722,3.7445669255095595,0.04798223050034345,2.3195058682997844,2.271523637799441,0.0,1.0,1.0428,0.0759,0,0,0,0,0,,468,124522,936,0,0,,0,0,0
C_none_r2_1785502403,base_pass6,C,none,uav_0,1785502403,True,156.22221875190735,False,True,,,,,,,,,,,1.0,,0.20148471860778727,3.935151801429697,3.73366708282191,2.1744211240676097,4.37755566389752,2.2031345398299105,0.0,1.0,1.0116,0.0283,0,0,0,0,0,,465,123708,930,0,0,,0,0,0
C_none_r3_1785502625,base_pass6,C,none,uav_0,1785502625,True,157.70039796829224,False,True,,,,,,,,,,,1.0,,0.3510725411746307,2.297980026162463,1.9469074849878325,0.0,2.2385095675426974,2.280699961651801,0.0,1.0,0.9968,0.0234,0,0,0,0,0,,468,124484,936,0,0,,0,0,0
C_none_r4_1785502848,base_pass6,C,none,uav_0,1785502848,True,157.2059166431427,False,True,,,,,,,,,,,1.0,,0.0,2.594411984680562,2.79524200394593,0.08941289572099365,2.2373453595402797,2.147932463819286,0.0,1.0,1.0265,0.0322,0,0,0,0,0,,465,123698,930,0,0,,0,0,0
C_none_r5_1785503071,base_pass6,C,none,uav_0,1785503071,True,156.6953444480896,False,True,,,,,,,,,,,1.0,,0.2743293300702305,3.719517303929706,3.4451879738594755,0.1171791979690866,1.973283401104303,1.8561042031352164,0.0,1.0,1.0166,0.0381,0,0,0,0,0,,465,123705,930,0,0,,0,0,0
